orderHash,subaccountId,marketId,tradeExecutionType,payout,fee,feeRecipient,tradeId,executionSide,isLiquidation,cid,tradeDirection,executionPrice,executionQuantity,executionMargin,Original_Time,eth_address
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,14104755.998777913,-2105.766,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,65249191_1,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,3.9,14038440.0,1712347504315,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x09fa3135d1f32fffca578480e5b1837f1c0770aa8aae8c6a1604100fe82222af,0xa70a5928e5e7afda4e9e286e015444b8848c5d97000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,12084923.605,33341.295,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65249191_0,taker,False,,sell,8999000.0,3.9,0.0,1712347504315,inj15u99j289u7ha5n579phqz4zyhzzgchvh5c82wj
0xf03ecc9bf84e11dff36e1070ac59a347e80f7bf00e066a83479665bf9394034b,0x83d43dbd2586ca7845ab50856edc1dbcdf2f8e10000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,4500.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65335643_1,taker,False,,buy,9000000.0,0.5,2343750.0,1712417330609,inj1s02rm0f9sm98s3dt2zzkahqahn0jlrss6yzzs2
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-450.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65335643_0,maker,False,,sell,9000000.0,0.5,1500000.0,1712417330609,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x8d78fdd16067fb9f8167cc6cf7bb395a094a890ef677ec3ec20bbacf1dd59c4d,0x5c3c5b8563a3e7063a0bd78440e964c470d5ac25000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,5400.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65335757_5,taker,False,,buy,9000000.0,0.6,3068181.8,1712417426994,inj1ts79hptr50nsvwst67zyp6tyc3cdttp9rwlqzl
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-540.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65335757_4,maker,False,,sell,9000000.0,0.6,1800000.0,1712417426994,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x8a8404d707ab1091098d9fd99067178bccbd5976db347e727815448cb767aa8b,0x178dbabde28c4501a8b32e89a0258133707b8c24000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,5400.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65338077_1,taker,False,,buy,9000000.0,0.6,3085714.2,1712419451803,inj1z7xm400z33zsr29n96y6qfvpxdc8hrpy99dwt9
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-540.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65338077_0,maker,False,,sell,9000000.0,0.6,1800000.0,1712419451803,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x03e411c9b3e730fcee402b42a24a859501f348b716227e137ecd32f214580d67,0x9cb1d31f2f3eb990a44b4949642f4fb218cde72f000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,3600.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65341114_3,taker,False,,buy,9000000.0,0.4,2057142.8,1712422111239,inj1njcax8e086uepfztf9ykgt60kgvvmee0cedgty
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-360.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65341114_2,maker,False,,sell,9000000.0,0.4,1200000.0,1712422111239,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-360.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65341252_0,maker,False,,sell,9000000.0,0.4,1200000.0,1712422221238,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0xcc22be32e211225cd00c48cdd337582915a750974f01f119f9f1c1cdf30f9783,0x56c3b8d742b916609424073a2faadb771d8a0d32000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,3420.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65341252_1,taker,False,,buy,9000000.0,0.4,1698113.2,1712422221238,inj12mpm346zhytxp9pyquazl2kmwuwc5rfjtwzgp2
0x4870452d893b4e333892167a2fa6c99d6596c43bc9bf8dbe9082c13ac3a7d987,0xe45a15d624fde3e5fd0e5c4ec4544b0f28ba0e94000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,4275.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65341357_1,taker,False,,buy,9000000.0,0.5,2195121.9,1712422306714,inj1u3dpt43ylh37tlgwt38vg4ztpu5t5r55fks70g
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-450.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65341357_0,maker,False,,sell,9000000.0,0.5,1500000.0,1712422306714,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x06dec8599f21d4a881d92b4bf7aa6c4ed3c8ab36844221e58b03f5b85d5fab6e,0x6b1db08fb47ac40beee41fb855be2dfc1c9b554c000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,5400.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65342074_1,taker,False,,buy,9000000.0,0.6,3214285.7,1712422883729,inj1dvwmpra50tzqhmhyr7u9t03dlswfk42v2d5nd7
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-540.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65342074_0,maker,False,,sell,9000000.0,0.6,1800000.0,1712422883729,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0xc66127aa103b589b2bf76b09e405581b33325c7af3c65d8e680fd7faefd03075,0xc36c6ced51e384251952015f32600ce00ddef02b000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,4500.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65342319_1,taker,False,,buy,9000000.0,0.5,2795031.0,1712423081312,inj1cdkxem23uwzz2x2jq90nycqvuqxaaupteh8nw2
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-450.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65342319_0,maker,False,,sell,9000000.0,0.5,1500000.0,1712423081312,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x8dc8c584523c3e5bb566a393f810d50158e24f4e03c1096e11c21507b01baeec,0x7b8e8b1138649541ab31e333816bcd3025372b6b000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,3600.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65342469_1,taker,False,,buy,9000000.0,0.4,2168674.6,1712423201318,inj10w8gkyfcvj25r2e3uvecz67dxqjnw2mt5353q5
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-360.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65342469_0,maker,False,,sell,9000000.0,0.4,1200000.0,1712423201318,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x4ee2312d4423ffe97aef481ac2db83a9392e516f1c879aa486f1872e875b3de8,0xe96f38c50b644781e035380b9a786ee64bc70760000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,3600.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65342710_1,taker,False,,buy,9000000.0,0.4,1967213.1,1712423394893,inj1a9hn33gtv3rcrcp48q9e57rwue9uwpmqcjr3vu
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-360.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65342710_0,maker,False,,sell,9000000.0,0.4,1200000.0,1712423394893,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-450.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65342854_0,maker,False,,sell,9000000.0,0.5,1500000.0,1712423510077,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x1126ed6e637f85f6f71f26f4a22ac6d34adce16a0264d9c8f0fa46b9ba455264,0x4731195e3f1a81a6a4f0ea98f9c1813f3ead28b3000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,4500.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65342854_1,taker,False,,buy,9000000.0,0.5,2163461.5,1712423510077,inj1guc3jh3lr2q6df8sa2v0nsvp8ul2629nd8gm4s
0xfac8d116fe2dcf6d2734f19880bf46140eb3a2e518051f6371130edf57bff5d2,0xe9bc8cccf9b0a117afe53f877cc7fce8158ad5ab000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,2565.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65342938_1,taker,False,,buy,9000000.0,0.3,1956521.7,1712423583278,inj1ax7gen8ekzs30tl987rhe3luaq2c44dt84gdrh
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-270.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65342938_0,maker,False,,sell,9000000.0,0.3,900000.0,1712423583278,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0xade644bd26d39731412dfdcb21d7d8eaadf4ed4ca32b1db9e27590df1dcee3e5,0x8ea8882ac6037e5a95ed640f4daaf2cfaaf2ece3000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,3420.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65343458_1,taker,False,,buy,9000000.0,0.4,2322580.6,1712424000438,inj1365gs2kxqdl9490dvs85m2hje7409m8rnlxj3e
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-360.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65343458_0,maker,False,,sell,9000000.0,0.4,1200000.0,1712424000438,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x603e5ffd68217d263ba4be6af2479a6d465aff555c457ffbcbf94f8beaee172f,0x98437d2d01aaff359483ae10416aef33137c5a50000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,4500.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65343530_1,taker,False,,buy,9000000.0,0.5,2319587.6,1712424060037,inj1npph6tgp4tlnt9yr4cgyz6h0xvfhckjsu66ut4
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-450.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65343530_0,maker,False,,sell,9000000.0,0.5,1500000.0,1712424060037,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0xcdebbc2bb5ebfcca7cd76b69c9ec3f90855e52429d3a7a3789c73edb64be9f18,0x2f861e8b93b97b638bda098160d8979c0467230e000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,5400.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65343660_1,taker,False,,buy,9000000.0,0.6,2769230.7,1712424161974,inj197rpazunh9ak8z76pxqkpkyhnszxwgcwkqnwk9
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-540.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65343660_0,maker,False,,sell,9000000.0,0.6,1800000.0,1712424161974,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0xb43396ad3537a2ae11f4dffdd57458f729ef4dc9aac8118977ca641d1dcad256,0xac57d28850a86ef6d5de5ee66a0eb1fedd4a251d000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchNewOrder,0.0,4500.0,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65343729_1,taker,False,,buy,9000000.0,0.5,2601156.0,1712424214923,inj143ta9zzs4ph0d4w7tmnx5r43lmw55fga6wng32
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitMatchRestingOrder,0.0,-450.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65343729_0,maker,False,,sell,9000000.0,0.5,1500000.0,1712424214923,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
0x7990750abada66e1850d70430d39f7673e9652c5eefd2ea16462f8bd029d390f,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-359.96,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65362742_1,maker,False,,buy,8999000.0,0.4,3600981.1937857727,1712439059364,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x0b6e08cfd4b9ae3834c10ce73937080de4c8994a934219f8ae37479502f91e7e,0x56c3b8d742b916609424073a2faadb771d8a0d32000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,1694186.7545187147,3419.62,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65362742_0,taker,False,,sell,8999000.0,0.4,0.0,1712439059364,inj12mpm346zhytxp9pyquazl2kmwuwc5rfjtwzgp2
0x7990750abada66e1850d70430d39f7673e9652c5eefd2ea16462f8bd029d390f,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-449.95,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65363640_1,maker,False,,buy,8999000.0,0.5,4501226.492232216,1712439742592,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x81bebea0d33a98f15ac7442da030765a6e6e89691581b99a44c2179b9356127b,0xe45a15d624fde3e5fd0e5c4ec4544b0f28ba0e94000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,2190213.843148393,4274.525,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65363640_0,taker,False,,sell,8999000.0,0.5,0.0,1712439742592,inj1u3dpt43ylh37tlgwt38vg4ztpu5t5r55fks70g
0xaa665217f2901fe04248863d4761993d6527c08b61f6b83ba8c81ba66d4f663b,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-539.94,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65364773_1,maker,False,,buy,8999000.0,0.6,5401471.790678659,1712440599953,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x0c18b00280509789f6e03c12b5e82c8d4102234a4a85040c895c28460bcb7f20,0x6b1db08fb47ac40beee41fb855be2dfc1c9b554c000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,3208172.804495545,5399.4,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65364773_0,taker,False,,sell,8999000.0,0.6,0.0,1712440599953,inj1dvwmpra50tzqhmhyr7u9t03dlswfk42v2d5nd7
0xaa665217f2901fe04248863d4761993d6527c08b61f6b83ba8c81ba66d4f663b,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-449.95,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65365634_1,maker,False,,buy,8999000.0,0.5,4501226.492232216,1712441261250,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x1e5600d12b8ffc7768b78eef96932f7a6f537d61904739794a81d734397bca7a,0xc36c6ced51e384251952015f32600ce00ddef02b000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,2789924.3659020923,4499.5,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65365634_0,taker,False,,sell,8999000.0,0.5,0.0,1712441261250,inj1cdkxem23uwzz2x2jq90nycqvuqxaaupteh8nw2
0xaa665217f2901fe04248863d4761993d6527c08b61f6b83ba8c81ba66d4f663b,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-359.96,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65367771_1,maker,False,,buy,8999000.0,0.4,3600981.1937857727,1712442900087,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x7058b68d3b4883b051ce0f9cf1d5dab870ac1466d993613316ab44806775c4d0,0x7b8e8b1138649541ab31e333816bcd3025372b6b000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,2164589.2927216734,3599.6,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65367771_0,taker,False,,sell,8999000.0,0.4,0.0,1712442900087,inj10w8gkyfcvj25r2e3uvecz67dxqjnw2mt5353q5
0x9f89cb79156dc8b44071d0e339e0ea93d20b722742fe416622d78ca7ea44b914,0xe96f38c50b644781e035380b9a786ee64bc70760000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,1963118.3778141448,3599.6,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65371061_0,taker,False,,sell,8999000.0,0.4,0.0,1712445506637,inj1a9hn33gtv3rcrcp48q9e57rwue9uwpmqcjr3vu
0xaa665217f2901fe04248863d4761993d6527c08b61f6b83ba8c81ba66d4f663b,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-359.96,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65371061_1,maker,False,,buy,8999000.0,0.4,3600981.1937857727,1712445506637,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x2ea030789f255a848cb6ba3ceb794ff1e973f9309f923a43a27313b68d8e579e,0x4731195e3f1a81a6a4f0ea98f9c1813f3ead28b3000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,2158343.0972676813,4499.5,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65373329_0,taker,False,,sell,8999000.0,0.5,0.0,1712447285559,inj1guc3jh3lr2q6df8sa2v0nsvp8ul2629nd8gm4s
0xaa665217f2901fe04248863d4761993d6527c08b61f6b83ba8c81ba66d4f663b,0xadbce46487a056a56b8819600add44efbd599d57000000000000000000000001,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-449.95,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf,65373329_1,maker,False,,buy,8999000.0,0.5,4501226.492232216,1712447285559,inj14k7wgey85pt226ugr9sq4h2ya774n82hzy26nf
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,1085420.5431237707,-161.982,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,65414986_1,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.3,1079880.0,1712479503246,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0xff647caa1526f5f954e20b8a087db065d4fbd0ff978a1458fb8cf1e52790b1f0,0xe9bc8cccf9b0a117afe53f877cc7fce8158ad5ab000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,1953488.6748454208,2564.715,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65414986_0,taker,False,,sell,8999000.0,0.3,0.0,1712479503246,inj1ax7gen8ekzs30tl987rhe3luaq2c44dt84gdrh
0x5e8c370a615151afeae3cdae7b21721d43d83d831d188da7506a717d3a099952,0x31307ef22c77cc89cd7e61246608f15b82d09fed000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,1447238.3250201235,-215.976,inj1q5vx233dm8sgg2mndglmgmzvr8qpcqpp04rus2,65419616_1,maker,False,db53f5bd-8aaa-4de9-b69b-b5cca723beb2,buy,8999000.0,0.4,1439840.0,1712483251804,inj1xyc8au3vwlxgnnt7vyjxvz83twpdp8lde3qmkg
0x2c22acb580a82b361d8089e93ba0c67f3a4dbddc7574fa15245f96d24e151076,0x8ea8882ac6037e5a95ed640f4daaf2cfaaf2ece3000000000000000000000000,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,market,2318525.632272132,3419.62,inj1zyg3zyg3zyg3zyg3zyg3zyg3zyg3zyg3t5qxqh,65419616_0,taker,False,,sell,8999000.0,0.4,0.0,1712483251804,inj1365gs2kxqdl9490dvs85m2hje7409m8rnlxj3e
0x3f687118ef031e59092d48de72f8bab2cf508de47c8ab29b31f6e963b9192926,0xd1c6263eb048d1f49f47cb219c49a2854ee5a823000000000000000000000002,0x7a70d95e24ba42b99a30121e6a4ff0d6161847d5b86cbfc3d4b3a81d8e190a70,limitFill,0.0,-10530.0,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq,65445244_1,maker,False,,sell,9000000.0,11.7,35100000.0,1712503182629,inj168rzv04sfrglf868evsecjdzs48wt2pruycrwq
